rna-XM_043145928.1	gene-E1B28_000127	gene-E1B28_000127
rna-XM_043145927.1	gene-E1B28_000127	gene-E1B28_000127
rna-XM_043145929.1	gene-E1B28_000128	gene-E1B28_000128
rna-XM_043145930.1	gene-E1B28_000129	gene-E1B28_000129
rna-XM_043145931.1	gene-E1B28_000130	gene-E1B28_000130
rna-XM_043145932.1	gene-E1B28_000131	gene-E1B28_000131
rna-XM_043145933.1	gene-E1B28_000132	gene-E1B28_000132
rna-XM_043145934.1	gene-E1B28_000133	gene-E1B28_000133
rna-XM_043145935.1	gene-E1B28_000134	gene-E1B28_000134
rna-XM_043145936.1	gene-E1B28_000134	gene-E1B28_000134
rna-XM_043145937.1	gene-E1B28_000135	gene-E1B28_000135
rna-XM_043145938.1	gene-E1B28_000136	gene-E1B28_000136
rna-XM_043145939.1	gene-E1B28_000137	gene-E1B28_000137
rna-XM_043145940.1	gene-E1B28_000138	gene-E1B28_000138
rna-XM_043145941.1	gene-E1B28_000139	gene-E1B28_000139
rna-XM_043145942.1	gene-E1B28_000140	gene-E1B28_000140
rna-XM_043145943.1	gene-E1B28_000141	gene-E1B28_000141
rna-XM_043145944.1	gene-E1B28_000142	gene-E1B28_000142
rna-XM_043145945.1	gene-E1B28_000143	gene-E1B28_000143
rna-XM_043145946.1	gene-E1B28_000144	gene-E1B28_000144
rna-XM_043145947.1	gene-E1B28_000145	gene-E1B28_000145
rna-XM_043145948.1	gene-E1B28_000146	gene-E1B28_000146
rna-XM_043145949.1	gene-E1B28_000147	gene-E1B28_000147
rna-XM_043145950.1	gene-E1B28_000148	gene-E1B28_000148
rna-XM_043145951.1	gene-E1B28_000149	gene-E1B28_000149
rna-XM_043145952.1	gene-E1B28_000150	gene-E1B28_000150
rna-XM_043145953.1	gene-E1B28_000151	gene-E1B28_000151
rna-XM_043145954.1	gene-E1B28_000152	gene-E1B28_000152
rna-XM_043145955.1	gene-E1B28_000153	gene-E1B28_000153
rna-XM_043145956.1	gene-E1B28_000154	gene-E1B28_000154
rna-XM_043145957.1	gene-E1B28_000155	gene-E1B28_000155
rna-XM_043145958.1	gene-E1B28_000156	gene-E1B28_000156
rna-XM_043145959.1	gene-E1B28_000157	gene-E1B28_000157
rna-XM_043145960.1	gene-E1B28_000158	gene-E1B28_000158
rna-XM_043145961.1	gene-E1B28_000159	gene-E1B28_000159
rna-XM_043145962.1	gene-E1B28_000160	gene-E1B28_000160
rna-XM_043145963.1	gene-E1B28_000161	gene-E1B28_000161
rna-XM_043145964.1	gene-E1B28_000162	gene-E1B28_000162
rna-XM_043145965.1	gene-E1B28_000163	gene-E1B28_000163
rna-XM_043145966.1	gene-E1B28_000164	gene-E1B28_000164
rna-XM_043145967.1	gene-E1B28_000165	gene-E1B28_000165
rna-XM_043145968.1	gene-E1B28_000166	gene-E1B28_000166
rna-XM_043145969.1	gene-E1B28_000167	gene-E1B28_000167
rna-XM_043145970.1	gene-E1B28_000168	gene-E1B28_000168
rna-XM_043145971.1	gene-E1B28_000169	gene-E1B28_000169
rna-XM_043145972.1	gene-E1B28_000170	gene-E1B28_000170
rna-XM_043145973.1	gene-E1B28_000171	gene-E1B28_000171
rna-XM_043145974.1	gene-E1B28_000172	gene-E1B28_000172
rna-XM_043145975.1	gene-E1B28_000173	gene-E1B28_000173
rna-XM_043145976.1	gene-E1B28_000174	gene-E1B28_000174
rna-XM_043145977.1	gene-E1B28_000175	gene-E1B28_000175
rna-XM_043145978.1	gene-E1B28_000176	gene-E1B28_000176
rna-XM_043145979.1	gene-E1B28_000177	gene-E1B28_000177
rna-XM_043145980.1	gene-E1B28_000178	gene-E1B28_000178
rna-XM_043145981.1	gene-E1B28_000179	gene-E1B28_000179
rna-XM_043145982.1	gene-E1B28_000180	gene-E1B28_000180
rna-XM_043145983.1	gene-E1B28_000181	gene-E1B28_000181
rna-XM_043145984.1	gene-E1B28_000182	gene-E1B28_000182
rna-XM_043145985.1	gene-E1B28_000183	gene-E1B28_000183
rna-XM_043145986.1	gene-E1B28_000184	gene-E1B28_000184
rna-XM_043145987.1	gene-E1B28_000184	gene-E1B28_000184
rna-XM_043145988.1	gene-E1B28_000185	gene-E1B28_000185
rna-XM_043145989.1	gene-E1B28_000186	gene-E1B28_000186
rna-XM_043145990.1	gene-E1B28_000187	gene-E1B28_000187
rna-XM_043145991.1	gene-E1B28_000188	gene-E1B28_000188
rna-XM_043145992.1	gene-E1B28_000189	gene-E1B28_000189
rna-XM_043145993.1	gene-E1B28_000190	gene-E1B28_000190
rna-XM_043145994.1	gene-E1B28_000191	gene-E1B28_000191
rna-XM_043145995.1	gene-E1B28_000192	gene-E1B28_000192
rna-XM_043145996.1	gene-E1B28_000193	gene-E1B28_000193
rna-XM_043145997.1	gene-E1B28_000194	gene-E1B28_000194
rna-XM_043145998.1	gene-E1B28_000195	gene-E1B28_000195
rna-XM_043145999.1	gene-E1B28_000196	gene-E1B28_000196
rna-XM_043146000.1	gene-E1B28_000197	gene-E1B28_000197
rna-XM_043146001.1	gene-E1B28_000198	gene-E1B28_000198
rna-XM_043146002.1	gene-E1B28_000199	gene-E1B28_000199
rna-XM_043146005.1	gene-E1B28_000200	gene-E1B28_000200
rna-XM_043146003.1	gene-E1B28_000200	gene-E1B28_000200
rna-XM_043146004.1	gene-E1B28_000200	gene-E1B28_000200
rna-XM_043146006.1	gene-E1B28_000200	gene-E1B28_000200
rna-XM_043146007.1	gene-E1B28_000201	gene-E1B28_000201
rna-XM_043146008.1	gene-E1B28_000202	gene-E1B28_000202
rna-XM_043146009.1	gene-E1B28_000203	gene-E1B28_000203
rna-XM_043146010.1	gene-E1B28_000204	gene-E1B28_000204
rna-XM_043146011.1	gene-E1B28_000205	gene-E1B28_000205
rna-XM_043146012.1	gene-E1B28_000206	gene-E1B28_000206
rna-XM_043146013.1	gene-E1B28_000207	gene-E1B28_000207
rna-XM_043146014.1	gene-E1B28_000208	gene-E1B28_000208
rna-XM_043146015.1	gene-E1B28_000209	gene-E1B28_000209
rna-XM_043146016.1	gene-E1B28_000210	gene-E1B28_000210
rna-XM_043146017.1	gene-E1B28_000211	gene-E1B28_000211
rna-XM_043146018.1	gene-E1B28_000211	gene-E1B28_000211
rna-XM_043146019.1	gene-E1B28_000212	gene-E1B28_000212
rna-XM_043146020.1	gene-E1B28_000212	gene-E1B28_000212
rna-XM_043146021.1	gene-E1B28_000213	gene-E1B28_000213
rna-XM_043146022.1	gene-E1B28_000214	gene-E1B28_000214
rna-XM_043146023.1	gene-E1B28_000215	gene-E1B28_000215
rna-XM_043146024.1	gene-E1B28_000216	gene-E1B28_000216
rna-XM_043146025.1	gene-E1B28_000217	gene-E1B28_000217
rna-XM_043146026.1	gene-E1B28_000218	gene-E1B28_000218
rna-XM_043146027.1	gene-E1B28_000219	gene-E1B28_000219
rna-XM_043146028.1	gene-E1B28_000220	gene-E1B28_000220
rna-XM_043146029.1	gene-E1B28_000221	gene-E1B28_000221
rna-XM_043146030.1	gene-E1B28_000222	gene-E1B28_000222
rna-XM_043146031.1	gene-E1B28_000223	gene-E1B28_000223
rna-XM_043146032.1	gene-E1B28_000224	gene-E1B28_000224
rna-XM_043146033.1	gene-E1B28_000225	gene-E1B28_000225
rna-XM_043146034.1	gene-E1B28_000226	gene-E1B28_000226
rna-XM_043146035.1	gene-E1B28_000227	gene-E1B28_000227
rna-XM_043146036.1	gene-E1B28_000228	gene-E1B28_000228
rna-XM_043146037.1	gene-E1B28_000229	gene-E1B28_000229
rna-XM_043146038.1	gene-E1B28_000230	gene-E1B28_000230
rna-XM_043146039.1	gene-E1B28_000231	gene-E1B28_000231
rna-XM_043146040.1	gene-E1B28_000232	gene-E1B28_000232
rna-XM_043146041.1	gene-E1B28_000233	gene-E1B28_000233
rna-XM_043146042.1	gene-E1B28_000234	gene-E1B28_000234
rna-XM_043146043.1	gene-E1B28_000235	gene-E1B28_000235
rna-XM_043146044.1	gene-E1B28_000236	gene-E1B28_000236
rna-XM_043146045.1	gene-E1B28_000237	gene-E1B28_000237
rna-XM_043146046.1	gene-E1B28_000238	gene-E1B28_000238
rna-XM_043146047.1	gene-E1B28_000239	gene-E1B28_000239
rna-E1B28_000240	gene-E1B28_000240	gene-E1B28_000240
rna-XM_043146048.1	gene-E1B28_000241	gene-E1B28_000241
rna-XM_043146049.1	gene-E1B28_000242	gene-E1B28_000242
rna-XM_043146050.1	gene-E1B28_000243	gene-E1B28_000243
rna-XM_043146051.1	gene-E1B28_000244	gene-E1B28_000244
rna-XM_043146052.1	gene-E1B28_000245	gene-E1B28_000245
rna-XM_043146053.1	gene-E1B28_000246	gene-E1B28_000246
rna-XM_043146054.1	gene-E1B28_000247	gene-E1B28_000247
rna-XM_043146055.1	gene-E1B28_000248	gene-E1B28_000248
rna-XM_043146056.1	gene-E1B28_000249	gene-E1B28_000249
rna-XM_043146057.1	gene-E1B28_000250	gene-E1B28_000250
rna-XM_043146058.1	gene-E1B28_000251	gene-E1B28_000251
rna-XM_043146059.1	gene-E1B28_000252	gene-E1B28_000252
rna-XM_043146060.1	gene-E1B28_000253	gene-E1B28_000253
rna-XM_043146061.1	gene-E1B28_000254	gene-E1B28_000254
rna-XM_043146062.1	gene-E1B28_000255	gene-E1B28_000255
rna-XM_043146063.1	gene-E1B28_000256	gene-E1B28_000256
rna-XM_043146064.1	gene-E1B28_000257	gene-E1B28_000257
rna-XM_043146065.1	gene-E1B28_000257	gene-E1B28_000257
rna-XM_043146066.1	gene-E1B28_000258	gene-E1B28_000258
rna-XM_043146067.1	gene-E1B28_000259	gene-E1B28_000259
rna-XM_043146068.1	gene-E1B28_000260	gene-E1B28_000260
rna-XM_043146069.1	gene-E1B28_000261	gene-E1B28_000261
rna-XM_043146070.1	gene-E1B28_000262	gene-E1B28_000262
rna-XM_043146071.1	gene-E1B28_000263	gene-E1B28_000263
rna-XM_043146072.1	gene-E1B28_000263	gene-E1B28_000263
rna-XM_043146073.1	gene-E1B28_000264	gene-E1B28_000264
rna-XM_043146074.1	gene-E1B28_000265	gene-E1B28_000265
rna-XM_043146075.1	gene-E1B28_000266	gene-E1B28_000266
rna-XM_043146076.1	gene-E1B28_000267	gene-E1B28_000267
rna-XM_043146077.1	gene-E1B28_000268	gene-E1B28_000268
rna-XM_043146078.1	gene-E1B28_000269	gene-E1B28_000269
rna-XM_043146079.1	gene-E1B28_000270	gene-E1B28_000270
rna-XM_043146080.1	gene-E1B28_000271	gene-E1B28_000271
rna-XM_043146081.1	gene-E1B28_000272	gene-E1B28_000272
rna-XM_043146082.1	gene-E1B28_000273	gene-E1B28_000273
rna-XM_043146083.1	gene-E1B28_000274	gene-E1B28_000274
rna-XM_043146084.1	gene-E1B28_000275	gene-E1B28_000275
rna-XM_043146085.1	gene-E1B28_000276	gene-E1B28_000276
rna-XM_043146086.1	gene-E1B28_000277	gene-E1B28_000277
rna-XM_043146087.1	gene-E1B28_000278	gene-E1B28_000278
rna-XM_043146088.1	gene-E1B28_000279	gene-E1B28_000279
rna-XM_043146089.1	gene-E1B28_000280	gene-E1B28_000280
rna-XM_043146090.1	gene-E1B28_000281	gene-E1B28_000281
rna-XM_043146091.1	gene-E1B28_000282	SEY1
rna-XM_043146092.1	gene-E1B28_000283	gene-E1B28_000283
rna-XM_043146093.1	gene-E1B28_000284	gene-E1B28_000284
rna-XM_043146094.1	gene-E1B28_000285	gene-E1B28_000285
rna-XM_043146095.1	gene-E1B28_000286	gene-E1B28_000286
rna-XM_043146096.1	gene-E1B28_000287	gene-E1B28_000287
rna-XM_043146097.1	gene-E1B28_000288	gene-E1B28_000288
rna-XM_043146098.1	gene-E1B28_000289	gene-E1B28_000289
rna-XM_043146099.1	gene-E1B28_000290	gene-E1B28_000290
rna-XM_043146100.1	gene-E1B28_000291	gene-E1B28_000291
rna-XM_043146101.1	gene-E1B28_000292	gene-E1B28_000292
rna-XM_043146102.1	gene-E1B28_000293	gene-E1B28_000293
rna-XM_043146103.1	gene-E1B28_000294	gene-E1B28_000294
rna-XM_043146104.1	gene-E1B28_000295	gene-E1B28_000295
rna-XM_043146105.1	gene-E1B28_000296	gene-E1B28_000296
rna-XM_043146106.1	gene-E1B28_000297	gene-E1B28_000297
rna-XM_043146107.1	gene-E1B28_000298	gene-E1B28_000298
rna-XM_043146108.1	gene-E1B28_000299	gene-E1B28_000299
rna-XM_043146109.1	gene-E1B28_000300	gene-E1B28_000300
rna-XM_043146110.1	gene-E1B28_000300	gene-E1B28_000300
rna-XM_043146111.1	gene-E1B28_000300	gene-E1B28_000300
rna-XM_043146112.1	gene-E1B28_000301	gene-E1B28_000301
rna-E1B28_000302	gene-E1B28_000302	gene-E1B28_000302
rna-XM_043146113.1	gene-E1B28_000303	gene-E1B28_000303
rna-XM_043146114.1	gene-E1B28_000303	gene-E1B28_000303
rna-XM_043146115.1	gene-E1B28_000304	gene-E1B28_000304
rna-XM_043146116.1	gene-E1B28_000305	gene-E1B28_000305
rna-XM_043146117.1	gene-E1B28_000306	gene-E1B28_000306
rna-XM_043146118.1	gene-E1B28_000307	gene-E1B28_000307
rna-XM_043146119.1	gene-E1B28_000308	gene-E1B28_000308
rna-XM_043146120.1	gene-E1B28_000309	gene-E1B28_000309
rna-XM_043146121.1	gene-E1B28_000310	gene-E1B28_000310
rna-XM_043146122.1	gene-E1B28_000311	gene-E1B28_000311
rna-XM_043146123.1	gene-E1B28_000312	gene-E1B28_000312
rna-XM_043146124.1	gene-E1B28_000313	gene-E1B28_000313
rna-XM_043146125.1	gene-E1B28_000314	gene-E1B28_000314
rna-XM_043146126.1	gene-E1B28_000314	gene-E1B28_000314
rna-XM_043146127.1	gene-E1B28_000315	gene-E1B28_000315
rna-XM_043146128.1	gene-E1B28_000316	gene-E1B28_000316
rna-XM_043146129.1	gene-E1B28_000317	gene-E1B28_000317
rna-XM_043146130.1	gene-E1B28_000318	gene-E1B28_000318
rna-XM_043146131.1	gene-E1B28_000319	gene-E1B28_000319
rna-XM_043146132.1	gene-E1B28_000320	gene-E1B28_000320
rna-XM_043146133.1	gene-E1B28_000321	gene-E1B28_000321
rna-XM_043146134.1	gene-E1B28_000322	gene-E1B28_000322
rna-XM_043146135.1	gene-E1B28_000323	gene-E1B28_000323
rna-XM_043146136.1	gene-E1B28_000324	gene-E1B28_000324
rna-XM_043146137.1	gene-E1B28_000325	gene-E1B28_000325
rna-XM_043146138.1	gene-E1B28_000326	gene-E1B28_000326
rna-XM_043146139.1	gene-E1B28_000327	gene-E1B28_000327
rna-XM_043146140.1	gene-E1B28_000328	gene-E1B28_000328
rna-XM_043146141.1	gene-E1B28_000329	gene-E1B28_000329
rna-XM_043146142.1	gene-E1B28_000330	gene-E1B28_000330
rna-XM_043146143.1	gene-E1B28_000331	gene-E1B28_000331
rna-XM_043146144.1	gene-E1B28_000332	gene-E1B28_000332
rna-XM_043146145.1	gene-E1B28_000333	gene-E1B28_000333
rna-XM_043146146.1	gene-E1B28_000334	gene-E1B28_000334
rna-XM_043146147.1	gene-E1B28_000335	gene-E1B28_000335
rna-XM_043146148.1	gene-E1B28_000336	gene-E1B28_000336
rna-XM_043146149.1	gene-E1B28_000337	gene-E1B28_000337
rna-XM_043146150.1	gene-E1B28_000338	gene-E1B28_000338
rna-XM_043146151.1	gene-E1B28_000339	gene-E1B28_000339
rna-XM_043146152.1	gene-E1B28_000340	gene-E1B28_000340
rna-XM_043146153.1	gene-E1B28_000341	gene-E1B28_000341
rna-XM_043146154.1	gene-E1B28_000342	gene-E1B28_000342
rna-XM_043146155.1	gene-E1B28_000343	gene-E1B28_000343
rna-XM_043146156.1	gene-E1B28_000344	gene-E1B28_000344
rna-XM_043146157.1	gene-E1B28_000345	gene-E1B28_000345
rna-XM_043146158.1	gene-E1B28_000346	gene-E1B28_000346
rna-XM_043146159.1	gene-E1B28_000347	gene-E1B28_000347
rna-XM_043146160.1	gene-E1B28_000348	gene-E1B28_000348
rna-XM_043146161.1	gene-E1B28_000349	gene-E1B28_000349
rna-E1B28_000350	gene-E1B28_000350	gene-E1B28_000350
rna-XM_043146162.1	gene-E1B28_000351	gene-E1B28_000351
rna-XM_043146163.1	gene-E1B28_000352	gene-E1B28_000352
rna-XM_043146164.1	gene-E1B28_000353	gene-E1B28_000353
rna-XM_043146165.1	gene-E1B28_000354	GET1
rna-XM_043146166.1	gene-E1B28_000355	gene-E1B28_000355
rna-XM_043146167.1	gene-E1B28_000356	gene-E1B28_000356
rna-XM_043146168.1	gene-E1B28_000357	gene-E1B28_000357
rna-XM_043146169.1	gene-E1B28_000358	gene-E1B28_000358
rna-XM_043146170.1	gene-E1B28_000359	gene-E1B28_000359
rna-XM_043146171.1	gene-E1B28_000360	gene-E1B28_000360
rna-XM_043146172.1	gene-E1B28_000361	gene-E1B28_000361
rna-XM_043146173.1	gene-E1B28_000362	gene-E1B28_000362
rna-XM_043146174.1	gene-E1B28_000363	gene-E1B28_000363
rna-XM_043146175.1	gene-E1B28_000364	gene-E1B28_000364
rna-XM_043146176.1	gene-E1B28_000365	gene-E1B28_000365
rna-XM_043146177.1	gene-E1B28_000366	gene-E1B28_000366
rna-XM_043146178.1	gene-E1B28_000366	gene-E1B28_000366
rna-XM_043146179.1	gene-E1B28_000366	gene-E1B28_000366
rna-XM_043146180.1	gene-E1B28_000367	gene-E1B28_000367
rna-XM_043146181.1	gene-E1B28_000368	gene-E1B28_000368
rna-XM_043146182.1	gene-E1B28_000368	gene-E1B28_000368
rna-XM_043146183.1	gene-E1B28_000368	gene-E1B28_000368
rna-XM_043146184.1	gene-E1B28_000369	gene-E1B28_000369
rna-XM_043146185.1	gene-E1B28_000370	gene-E1B28_000370
rna-XM_043146186.1	gene-E1B28_000371	gene-E1B28_000371
rna-XM_043146187.1	gene-E1B28_000371	gene-E1B28_000371
rna-XM_043146188.1	gene-E1B28_000371	gene-E1B28_000371
rna-XM_043146189.1	gene-E1B28_000372	gene-E1B28_000372
rna-XM_043146190.1	gene-E1B28_000373	gene-E1B28_000373
rna-XM_043146191.1	gene-E1B28_000374	gene-E1B28_000374
rna-XM_043146192.1	gene-E1B28_000374	gene-E1B28_000374
rna-XM_043146193.1	gene-E1B28_000375	gene-E1B28_000375
rna-XM_043146194.1	gene-E1B28_000376	gene-E1B28_000376
rna-XM_043146195.1	gene-E1B28_000377	gene-E1B28_000377
rna-XM_043146196.1	gene-E1B28_000378	gene-E1B28_000378
rna-XM_043146197.1	gene-E1B28_000379	gene-E1B28_000379
rna-XM_043146198.1	gene-E1B28_000380	RSE1
rna-XM_043146199.1	gene-E1B28_000381	gene-E1B28_000381
rna-XM_043146200.1	gene-E1B28_000382	gene-E1B28_000382
rna-XM_043146201.1	gene-E1B28_000383	gene-E1B28_000383
rna-XM_043146202.1	gene-E1B28_000384	gene-E1B28_000384
